setting,encoder,permitted,D,k,seed,target,family,cfg,train_acc,train_bal,test_acc,test_bal,sec
A=age,clip,age,768,2,2,B_race,mlp,"h=256,seed=0",0.28514383505826746,0.41546214523864555,0.2832464146023468,0.41956904442803133,1.5774931907653809
A=age,clip,age,768,2,2,B_race,mlp,"h=256,seed=1",0.24472333143183114,0.4218199741126374,0.23239895697522817,0.4126573874969562,1.540428876876831
A=age,clip,age,768,2,2,B_race,mlp,"h=1024,seed=0",0.27487572324993886,0.4191447669473902,0.2682529335071708,0.4198326316296468,2.8324687480926514
A=age,clip,age,768,2,2,B_race,mlp,"h=1024,seed=1",0.24219704995517888,0.4222015728901059,0.23044328552803128,0.42096201203334155,2.8395376205444336
A=age,clip,age,768,2,2,B_race,rff,gamma x0.5,0.27243093472414637,0.4289069552686339,0.2620599739243807,0.41770653189475887,0.6501829624176025
A=age,clip,age,768,2,2,B_race,rff,gamma x2.0,0.2672968788199821,0.43389918763854435,0.2565189048239896,0.41987873370448775,0.41878342628479004
A=age,clip,age,768,2,2,B_race,tree,"depth=None,it=18",0.4909950289299976,0.6368199405679874,0.38428943937418514,0.4120758427528905,63.34660005569458
A=age,clip,age,768,2,2,B_race,tree,"depth=6,it=18",0.4174883872545025,0.5800950472131866,0.33833116036505867,0.40031928302414493,63.08315825462341
A=age,clip,age,768,2,2,B_race,knn,k=15,1.0,1.0,0.749348109517601,0.33382347177586946,1.5181660652160645
A=age,clip,age,768,2,2,B_race,knn,k=50,1.0,1.0,0.7610821382007823,0.33161314260938846,1.6237452030181885
A=gender,clip,gender,768,1,0,A_kept,lr,wd=1e-05,0.9424429203923952,0.942129854081277,0.9431857790170791,0.9426321303956746,0.38391828536987305
A=gender,clip,gender,768,1,0,A_kept,lr,wd=0.001,0.9424429203923952,0.942129854081277,0.9431857790170791,0.9426321303956746,0.23299956321716309
A=gender,clip,gender,768,1,0,A_kept,lr,wd=0.1,0.9424429203923952,0.942129854081277,0.9431857790170791,0.9426321303956746,0.2425098419189453
A=gender,clip,gender,768,1,0,A_kept,mlp,"h=256,seed=0",0.9425297334838093,0.94183598268486,0.9435343325200418,0.9427574158091905,1.5789988040924072
A=gender,clip,gender,768,1,0,A_kept,mlp,"h=256,seed=1",0.9426165465752235,0.9418875077879456,0.9428372255141164,0.9419567752967806,1.5985915660858154
A=gender,clip,gender,768,1,0,A_kept,mlp,"h=1024,seed=0",0.9425297334838093,0.9417372979707164,0.9431857790170791,0.9422654172720892,2.6943113803863525
A=gender,clip,gender,768,1,0,A_kept,mlp,"h=1024,seed=1",0.9425297334838093,0.94183598268486,0.9435343325200418,0.9427574158091905,2.691485643386841
A=gender,clip,gender,768,1,0,A_kept,rff,gamma x0.5,0.9421824811181526,0.942049292307628,0.942140118508191,0.9417062044697486,0.5736322402954102
A=gender,clip,gender,768,1,0,A_kept,rff,gamma x2.0,0.9420956680267384,0.9418744113118629,0.9424886720111537,0.9420148464450573,0.40758395195007324
A=gender,clip,gender,768,1,0,A_kept,tree,"depth=None,it=52",0.9421824811181526,0.9419012652364126,0.9424886720111537,0.9420148464450573,62.676395416259766
A=gender,clip,gender,768,1,0,A_kept,tree,"depth=6,it=54",0.9421824811181526,0.9419012652364126,0.9424886720111537,0.9420148464450573,62.70834732055664
A=gender,clip,gender,768,1,0,A_kept,knn,k=15,1.0,1.0,0.9295921924015337,0.9282114580553331,1.380460262298584
A=gender,clip,gender,768,1,0,A_kept,knn,k=50,1.0,1.0,0.9348204949459742,0.9335745139321334,1.4974229335784912
A=gender,clip,gender,768,1,0,B_emotion,lr,wd=1e-05,0.27129003341210983,0.18436293429364986,0.27835723598435463,0.19469009463110806,0.5005402565002441
A=gender,clip,gender,768,1,0,B_emotion,lr,wd=0.001,0.06030478363621547,0.17351308633898813,0.060625814863103,0.17215615475419396,0.22799992561340332
A=gender,clip,gender,768,1,0,B_emotion,lr,wd=0.1,0.05802298101214245,0.17873541779138735,0.05704041720990873,0.17460752068595206,0.22300219535827637
A=gender,clip,gender,768,1,0,B_emotion,mlp,"h=256,seed=0",0.2462716974981664,0.213035666214927,0.2408735332464146,0.2184145884904233,1.5724866390228271
A=gender,clip,gender,768,1,0,B_emotion,mlp,"h=256,seed=1",0.21628229158177817,0.2186690737366591,0.20599739243807041,0.2191764975673103,1.4923632144927979
A=gender,clip,gender,768,1,0,B_emotion,mlp,"h=1024,seed=0",0.2792763425963654,0.21473692814214787,0.2777053455019557,0.22496040418022886,2.837580680847168
A=gender,clip,gender,768,1,0,B_emotion,mlp,"h=1024,seed=1",0.11237877923559612,0.21399921969490476,0.1059322033898305,0.21470585698270497,2.8382954597473145
A=gender,clip,gender,768,1,0,B_emotion,rff,gamma x0.5,0.21448944666286365,0.22089128358937743,0.21544980443285527,0.21438931500766464,0.6840014457702637
A=gender,clip,gender,768,1,0,B_emotion,rff,gamma x2.0,0.22239426289625946,0.2237014221167177,0.21707953063885269,0.21764546673320637,0.43257737159729004
A=gender,clip,gender,768,1,0,B_emotion,tree,"depth=None,it=14",0.20625865862602885,0.2798170801223635,0.16101694915254236,0.17526745358261805,66.05156779289246
A=gender,clip,gender,768,1,0,B_emotion,tree,"depth=6,it=16",0.2153858691223209,0.26974216761528064,0.17209908735332463,0.18592997623119875,65.40510582923889
A=gender,clip,gender,768,1,0,B_emotion,knn,k=15,0.9998370140982805,0.9998713232312456,0.2865058670143416,0.152404797807353,1.554743766784668
A=gender,clip,gender,768,1,0,B_emotion,knn,k=50,0.9998370140982805,0.9998713232312456,0.30215123859191656,0.15353920323536177,1.6055572032928467
A=gender,clip,gender,768,1,0,B_race,lr,wd=1e-05,0.15328824056719093,0.39523857943147345,0.14439374185136897,0.3743272004326505,0.3240780830383301
A=gender,clip,gender,768,1,0,B_race,lr,wd=0.001,0.15239181810773367,0.39512581975935196,0.1440677966101695,0.3747337642812279,0.2290027141571045
A=gender,clip,gender,768,1,0,B_race,lr,wd=0.1,0.47828212859587643,0.3896194571732563,0.4680573663624511,0.3703546166327962,0.22099757194519043
A=gender,clip,gender,768,1,0,B_race,mlp,"h=256,seed=0",0.3753565316600114,0.41155304912049884,0.3670143415906128,0.387884653978638,1.5305120944976807
A=gender,clip,gender,768,1,0,B_race,mlp,"h=256,seed=1",0.36207318066987204,0.4098561465729715,0.3546284224250326,0.38907704556919503,1.5169005393981934
A=gender,clip,gender,768,1,0,B_race,mlp,"h=1024,seed=0",0.39059571347078476,0.41103314294639465,0.37972620599739243,0.3868340460262492,2.82270884513855
A=gender,clip,gender,768,1,0,B_race,mlp,"h=1024,seed=1",0.37837177084182216,0.41008951248708314,0.36897001303780963,0.38709031334741023,2.8230350017547607
A=gender,clip,gender,768,1,0,B_race,rff,gamma x0.5,0.37062994051014586,0.41132491757715567,0.36603650586701436,0.3944309604343263,0.6129715442657471
A=gender,clip,gender,768,1,0,B_race,rff,gamma x2.0,0.3535164208295982,0.4141850966994252,0.33800521512385917,0.38498902593737355,0.45633983612060547
A=gender,clip,gender,768,1,0,B_race,tree,"depth=None,it=16",0.41854779561567923,0.46356826747517593,0.3754889178617992,0.37535655626939635,63.955328702926636
A=gender,clip,gender,768,1,0,B_race,tree,"depth=6,it=14",0.4183033167631,0.4498467972383762,0.3852672750977836,0.390449318047195,62.92731070518494
A=gender,clip,gender,768,1,0,B_race,knn,k=15,0.9999185070491402,0.9998256624825662,0.6994784876140808,0.3401254598155084,1.5812056064605713
A=gender,clip,gender,768,1,0,B_race,knn,k=50,0.9999185070491402,0.9998256624825662,0.7154498044328553,0.33701658051148553,1.600271463394165
A=gender,clip,gender,768,1,0,B_age,lr,wd=1e-05,0.3844837421563035,0.211613572554034,0.37646675358539766,0.21138283592050625,0.42718029022216797
A=gender,clip,gender,768,1,0,B_age,lr,wd=0.001,0.3692445603455301,0.26478132355297046,0.35495436766623206,0.23470593233254528,0.23099875450134277
A=gender,clip,gender,768,1,0,B_age,lr,wd=0.1,0.1638823241789585,0.2360035286088893,0.15808344198174706,0.2400427783406507,0.23400259017944336
A=gender,clip,gender,768,1,0,B_age,mlp,"h=256,seed=0",0.4313421889006601,0.3542903216054794,0.4273142112125163,0.3418665234459469,1.5455913543701172
A=gender,clip,gender,768,1,0,B_age,mlp,"h=256,seed=1",0.42001466873115473,0.36471420786857606,0.41460234680573665,0.3510491355818732,1.5740001201629639
A=gender,clip,gender,768,1,0,B_age,mlp,"h=1024,seed=0",0.38358731969684623,0.37587807659422656,0.3754889178617992,0.3416687958989478,2.8344035148620605
A=gender,clip,gender,768,1,0,B_age,mlp,"h=1024,seed=1",0.41064297938228345,0.3769400312269952,0.40091264667535853,0.34098083928269396,2.831965208053589
A=gender,clip,gender,768,1,0,B_age,rff,gamma x0.5,0.4025751772471681,0.37846844322284545,0.3940677966101695,0.3432866592496631,0.703026533126831
A=gender,clip,gender,768,1,0,B_age,rff,gamma x2.0,0.42164452774834976,0.38871416992132674,0.4136245110821382,0.35851227089755017,0.4239332675933838
A=gender,clip,gender,768,1,0,B_age,tree,"depth=None,it=23",0.4284899356205688,0.42260187336560184,0.4028683181225554,0.351754228188906,66.74824714660645
A=gender,clip,gender,768,1,0,B_age,tree,"depth=6,it=22",0.42694156955423357,0.4202087612808353,0.4031942633637549,0.35019680943780285,65.94401335716248
A=gender,clip,gender,768,1,0,B_age,knn,k=15,0.9997555211474207,0.999761043484918,0.4866362451108214,0.2753663850606001,1.546339988708496
A=gender,clip,gender,768,1,0,B_age,knn,k=50,0.9997555211474207,0.999761043484918,0.5052151238591917,0.2758753262476853,1.6168444156646729
A=gender,clip,gender,768,1,1,A_kept,lr,wd=1e-05,0.9424429203923952,0.942129854081277,0.9431857790170791,0.9426321303956746,0.5023484230041504
A=gender,clip,gender,768,1,1,A_kept,lr,wd=0.001,0.9424429203923952,0.942129854081277,0.9431857790170791,0.9426321303956746,0.22451090812683105
A=gender,clip,gender,768,1,1,A_kept,lr,wd=0.1,0.9424429203923952,0.942129854081277,0.9431857790170791,0.9426321303956746,0.22999978065490723
A=gender,clip,gender,768,1,1,A_kept,mlp,"h=256,seed=0",0.9426165465752235,0.9418875077879456,0.9428372255141164,0.9419567752967806,1.5828189849853516
A=gender,clip,gender,768,1,1,A_kept,mlp,"h=256,seed=1",0.9427033596666378,0.9419390328910311,0.9431857790170791,0.9422654172720892,1.568000078201294
A=gender,clip,gender,768,1,1,A_kept,mlp,"h=1024,seed=0",0.9425297334838093,0.94183598268486,0.9435343325200418,0.9427574158091905,2.6813154220581055
A=gender,clip,gender,768,1,1,A_kept,mlp,"h=1024,seed=1",0.9426165465752235,0.9418875077879456,0.9428372255141164,0.9419567752967806,2.69405198097229
A=gender,clip,gender,768,1,1,A_kept,rff,gamma x0.5,0.9420956680267384,0.9418744113118629,0.9424886720111537,0.9420148464450573,0.6235518455505371
A=gender,clip,gender,768,1,1,A_kept,rff,gamma x2.0,0.9420088549353243,0.9417735438517056,0.9424886720111537,0.9420148464450573,0.40601038932800293
A=gender,clip,gender,768,1,1,A_kept,tree,"depth=None,it=47",0.9420088549353243,0.9417982150302415,0.9424886720111537,0.9420148464450573,62.49200797080994
A=gender,clip,gender,768,1,1,A_kept,tree,"depth=6,it=49",0.9420088549353243,0.9417982150302415,0.9424886720111537,0.9420148464450573,63.63082718849182
A=gender,clip,gender,768,1,1,A_kept,knn,k=15,1.0,1.0,0.9295921924015337,0.9282114580553331,1.3824503421783447
A=gender,clip,gender,768,1,1,A_kept,knn,k=50,1.0,1.0,0.9348204949459742,0.9335745139321334,1.4300835132598877
A=gender,clip,gender,768,1,1,B_emotion,lr,wd=1e-05,0.2695786814440551,0.18051795560212502,0.27249022164276404,0.18969250781114763,0.40741539001464844
A=gender,clip,gender,768,1,1,B_emotion,lr,wd=0.001,0.12786243989894874,0.17470178800745445,0.11571056062581486,0.17381039262812178,0.2220015525817871
A=gender,clip,gender,768,1,1,B_emotion,lr,wd=0.1,0.07432157118409258,0.17630386661996664,0.07007822685788788,0.18288028925283825,0.23999691009521484
A=gender,clip,gender,768,1,1,B_emotion,mlp,"h=256,seed=0",0.21628229158177817,0.2186690737366591,0.20599739243807041,0.2191764975673103,1.5947346687316895
A=gender,clip,gender,768,1,1,B_emotion,mlp,"h=256,seed=1",0.2240241219134545,0.21795646453110643,0.2180573663624511,0.21989620043651173,1.5907602310180664
A=gender,clip,gender,768,1,1,B_emotion,mlp,"h=1024,seed=0",0.11237877923559612,0.21399921969490476,0.1059322033898305,0.21470585698270497,2.8349528312683105
A=gender,clip,gender,768,1,1,B_emotion,mlp,"h=1024,seed=1",0.27414228669220114,0.21475767014112154,0.27216427640156454,0.22401004458269266,2.8395192623138428
A=gender,clip,gender,768,1,1,B_emotion,rff,gamma x0.5,0.21546736207318068,0.2215814529251456,0.21707953063885269,0.2153057494510892,0.7073571681976318
A=gender,clip,gender,768,1,1,B_emotion,rff,gamma x2.0,0.22198679814196073,0.22295182977729047,0.219361147327249,0.2173021121359255,0.4204413890838623
A=gender,clip,gender,768,1,1,B_emotion,tree,"depth=None,it=13",0.21554885502404042,0.2827955890042651,0.17438070404172099,0.1954965980769294,66.05216693878174
A=gender,clip,gender,768,1,1,B_emotion,tree,"depth=6,it=13",0.2144079537120039,0.27091543675038465,0.17926988265971316,0.19803565707764031,65.32379603385925
A=gender,clip,gender,768,1,1,B_emotion,knn,k=15,0.9998370140982805,0.9998713232312456,0.2865058670143416,0.152404797807353,1.5408291816711426
A=gender,clip,gender,768,1,1,B_emotion,knn,k=50,0.9998370140982805,0.9998713232312456,0.30215123859191656,0.15353920323536177,1.5951697826385498
A=gender,clip,gender,768,1,1,B_race,lr,wd=1e-05,0.25759921766767174,0.4000536314883947,0.26173402868318124,0.38389064494514535,0.417694091796875
A=gender,clip,gender,768,1,1,B_race,lr,wd=0.001,0.160459620242849,0.39009661064181106,0.15058670143415906,0.3702354550004949,0.22899818420410156
A=gender,clip,gender,768,1,1,B_race,lr,wd=0.1,0.1538586912232092,0.39511297355762137,0.14471968709256844,0.3715315028724679,0.23200225830078125
A=gender,clip,gender,768,1,1,B_race,mlp,"h=256,seed=0",0.36207318066987204,0.4098561465729715,0.3546284224250326,0.38907704556919503,1.635331630706787
A=gender,clip,gender,768,1,1,B_race,mlp,"h=256,seed=1",0.3572650965691468,0.4091304800870175,0.34876140808344197,0.3901773496765452,1.5677199363708496
A=gender,clip,gender,768,1,1,B_race,mlp,"h=1024,seed=0",0.37837177084182216,0.41008951248708314,0.36897001303780963,0.38709031334741023,2.8246777057647705
A=gender,clip,gender,768,1,1,B_race,mlp,"h=1024,seed=1",0.3801646157607367,0.4097879662739952,0.37157757496740546,0.3874902121531678,2.823169469833374
A=gender,clip,gender,768,1,1,B_race,rff,gamma x0.5,0.36965202509982886,0.41117666292757354,0.36538461538461536,0.39414739315798997,0.6190013885498047
A=gender,clip,gender,768,1,1,B_race,rff,gamma x2.0,0.36606633526199983,0.4144064792690681,0.3474576271186441,0.3841656240635398,0.4195077419281006
A=gender,clip,gender,768,1,1,B_race,tree,"depth=None,it=17",0.4287344144731481,0.46307756972513564,0.3960234680573664,0.39673433675985786,63.557607650756836
A=gender,clip,gender,768,1,1,B_race,tree,"depth=6,it=17",0.4081981908564909,0.46024209464813376,0.36897001303780963,0.3921336959267165,63.36818027496338
A=gender,clip,gender,768,1,1,B_race,knn,k=15,0.9999185070491402,0.9998256624825662,0.6994784876140808,0.3401254598155084,1.6440954208374023
A=gender,clip,gender,768,1,1,B_race,knn,k=50,0.9999185070491402,0.9998256624825662,0.7154498044328553,0.33701658051148553,1.6836187839508057
A=gender,clip,gender,768,1,1,B_age,lr,wd=1e-05,0.40909461331594815,0.25178770921797067,0.4002607561929596,0.24339762276623786,0.46730637550354004
A=gender,clip,gender,768,1,1,B_age,lr,wd=0.001,0.4136582185640942,0.2600704460649472,0.4044980443285528,0.25090759812491303,0.22600388526916504
A=gender,clip,gender,768,1,1,B_age,lr,wd=0.1,0.4120283595468992,0.2569527531576986,0.40384615384615385,0.2494954125519709,0.2389986515045166
A=gender,clip,gender,768,1,1,B_age,mlp,"h=256,seed=0",0.42001466873115473,0.36471420786857606,0.41460234680573665,0.3510491355818732,1.514979600906372
A=gender,clip,gender,768,1,1,B_age,mlp,"h=256,seed=1",0.386928530682096,0.3767412345578848,0.3771186440677966,0.336468666941368,1.5031914710998535
A=gender,clip,gender,768,1,1,B_age,mlp,"h=1024,seed=0",0.41064297938228345,0.3769400312269952,0.40091264667535853,0.34098083928269396,2.8315200805664062
A=gender,clip,gender,768,1,1,B_age,mlp,"h=1024,seed=1",0.388558389699291,0.37839482191785623,0.3790743155149935,0.33480457696522853,2.831894636154175
A=gender,clip,gender,768,1,1,B_age,rff,gamma x0.5,0.40265667019802787,0.37906660928897284,0.39374185136897,0.3426787565141008,0.7309963703155518
A=gender,clip,gender,768,1,1,B_age,rff,gamma x2.0,0.41871078151739877,0.388098055573008,0.41166883963494133,0.36050334781794424,0.42600131034851074
A=gender,clip,gender,768,1,1,B_age,tree,"depth=None,it=20",0.419933175780295,0.4178347189071472,0.4002607561929596,0.351447557192346,69.8562479019165
A=gender,clip,gender,768,1,1,B_age,tree,"depth=6,it=22",0.4300383016869041,0.41921997669129035,0.40775749674054756,0.34725774330147074,71.33541750907898
A=gender,clip,gender,768,1,1,B_age,knn,k=15,0.9997555211474207,0.999761043484918,0.4866362451108214,0.2753663850606001,1.5703239440917969
A=gender,clip,gender,768,1,1,B_age,knn,k=50,0.9997555211474207,0.999761043484918,0.5052151238591917,0.2758753262476853,1.6698894500732422
A=gender,clip,gender,768,1,2,A_kept,lr,wd=1e-05,0.9424429203923952,0.942129854081277,0.9431857790170791,0.9426321303956746,0.3596200942993164
A=gender,clip,gender,768,1,2,A_kept,lr,wd=0.001,0.9424429203923952,0.942129854081277,0.9431857790170791,0.9426321303956746,0.24857521057128906
A=gender,clip,gender,768,1,2,A_kept,lr,wd=0.1,0.9424429203923952,0.942129854081277,0.9431857790170791,0.9426321303956746,0.23256731033325195
A=gender,clip,gender,768,1,2,A_kept,mlp,"h=256,seed=0",0.9427033596666378,0.9419390328910311,0.9431857790170791,0.9422654172720892,1.5379366874694824
A=gender,clip,gender,768,1,2,A_kept,mlp,"h=256,seed=1",0.9426165465752235,0.9418134942523378,0.9431857790170791,0.9422654172720892,1.5900006294250488
A=gender,clip,gender,768,1,2,A_kept,mlp,"h=1024,seed=0",0.9426165465752235,0.9418875077879456,0.9428372255141164,0.9419567752967806,2.75787615776062
A=gender,clip,gender,768,1,2,A_kept,mlp,"h=1024,seed=1",0.9425297334838093,0.9417372979707164,0.9431857790170791,0.9422654172720892,2.7363781929016113
A=gender,clip,gender,768,1,2,A_kept,rff,gamma x0.5,0.94192204184391,0.9418453746412995,0.9424886720111537,0.9421065247259537,0.6436367034912109
A=gender,clip,gender,768,1,2,A_kept,rff,gamma x2.0,0.9421824811181526,0.9419012652364126,0.9424886720111537,0.9420148464450573,0.40500402450561523
A=gender,clip,gender,768,1,2,A_kept,tree,"depth=None,it=64",0.942356107300981,0.9419796442640478,0.9438828860230045,0.943249414346292,67.32672667503357
A=gender,clip,gender,768,1,2,A_kept,tree,"depth=6,it=64",0.942356107300981,0.9419796442640478,0.9438828860230045,0.943249414346292,69.69475436210632
A=gender,clip,gender,768,1,2,A_kept,knn,k=15,1.0,1.0,0.9295921924015337,0.9282114580553331,1.4284839630126953
A=gender,clip,gender,768,1,2,A_kept,knn,k=50,1.0,1.0,0.9348204949459742,0.9335745139321334,1.461458444595337
A=gender,clip,gender,768,1,2,B_emotion,lr,wd=1e-05,0.2697416673457746,0.18100193082211316,0.2728161668839635,0.19102325287513072,0.4580399990081787
A=gender,clip,gender,768,1,2,B_emotion,lr,wd=0.001,0.2697416673457746,0.18100193082211316,0.2728161668839635,0.19102325287513072,0.21799993515014648
A=gender,clip,gender,768,1,2,B_emotion,lr,wd=0.1,0.26884524488631734,0.1805307883961175,0.273142112125163,0.1910979849846575,0.22985005378723145
A=gender,clip,gender,768,1,2,B_emotion,mlp,"h=256,seed=0",0.2240241219134545,0.21795646453110643,0.2180573663624511,0.21989620043651173,1.5147874355316162
A=gender,clip,gender,768,1,2,B_emotion,mlp,"h=256,seed=1",0.12207644038790645,0.21708275662653767,0.11571056062581486,0.21418286037745388,1.7583227157592773
A=gender,clip,gender,768,1,2,B_emotion,mlp,"h=1024,seed=0",0.27414228669220114,0.21475767014112154,0.27216427640156454,0.22401004458269266,2.8937363624572754
A=gender,clip,gender,768,1,2,B_emotion,mlp,"h=1024,seed=1",0.12818841170238773,0.2196075576418509,0.12320730117340287,0.216334213513814,2.851545810699463
A=gender,clip,gender,768,1,2,B_emotion,rff,gamma x0.5,0.15133240974655693,0.21909638988013633,0.14308996088657105,0.20357635233408064,0.6582217216491699
A=gender,clip,gender,768,1,2,B_emotion,rff,gamma x2.0,0.22206829109282047,0.2231355022815308,0.2196870925684485,0.21929192704923256,0.4368259906768799
A=gender,clip,gender,768,1,2,B_emotion,tree,"depth=None,it=11",0.21758617879553419,0.2783998273893448,0.17438070404172099,0.18861983322986992,66.94533109664917
A=gender,clip,gender,768,1,2,B_emotion,tree,"depth=6,it=13",0.22174231928938146,0.2736408685907233,0.19002607561929596,0.20172726823482404,66.23947620391846
A=gender,clip,gender,768,1,2,B_emotion,knn,k=15,0.9998370140982805,0.9998713232312456,0.2865058670143416,0.152404797807353,1.5831573009490967
A=gender,clip,gender,768,1,2,B_emotion,knn,k=50,0.9998370140982805,0.9998713232312456,0.30215123859191656,0.15353920323536177,1.6855049133300781
A=gender,clip,gender,768,1,2,B_race,lr,wd=1e-05,0.4662211718686334,0.3912800229051659,0.4599087353324641,0.37852106666487223,0.3342630863189697
A=gender,clip,gender,768,1,2,B_race,lr,wd=0.001,0.43158666775323934,0.34015282444228706,0.4383963494132986,0.3420428996779486,0.23299956321716309
A=gender,clip,gender,768,1,2,B_race,lr,wd=0.1,0.13967891777361258,0.3984433532740874,0.1333116036505867,0.3769973987365292,0.235001802444458
A=gender,clip,gender,768,1,2,B_race,mlp,"h=256,seed=0",0.3572650965691468,0.4091304800870175,0.34876140808344197,0.3901773496765452,1.5705528259277344
A=gender,clip,gender,768,1,2,B_race,mlp,"h=256,seed=1",0.20609567272430934,0.4026552948007866,0.20567144719687092,0.3847861692812038,1.564605951309204
A=gender,clip,gender,768,1,2,B_race,mlp,"h=1024,seed=0",0.3801646157607367,0.4097879662739952,0.37157757496740546,0.3874902121531678,2.8278725147247314
A=gender,clip,gender,768,1,2,B_race,mlp,"h=1024,seed=1",0.18278868877842067,0.39895838163508257,0.18448500651890481,0.38378572414967654,2.8224406242370605
A=gender,clip,gender,768,1,2,B_race,rff,gamma x0.5,0.37185233477304214,0.4126903974789044,0.36538461538461536,0.3935990456712444,0.6530313491821289
A=gender,clip,gender,768,1,2,B_race,rff,gamma x2.0,0.35310895607529946,0.41186818702312583,0.33702737940026073,0.3876580161787197,0.4147324562072754
A=gender,clip,gender,768,1,2,B_race,tree,"depth=None,it=13",0.4313421889006601,0.46200053223564347,0.38852672750977835,0.3881758610273766,63.081653118133545
A=gender,clip,gender,768,1,2,B_race,tree,"depth=6,it=14",0.4117838806943199,0.4577688361258507,0.3709256844850065,0.386003019433752,63.89587926864624
A=gender,clip,gender,768,1,2,B_race,knn,k=15,0.9999185070491402,0.9998256624825662,0.6994784876140808,0.3401254598155084,1.5930006504058838
A=gender,clip,gender,768,1,2,B_race,knn,k=50,0.9999185070491402,0.9998256624825662,0.7154498044328553,0.33701658051148553,1.6197214126586914
A=gender,clip,gender,768,1,2,B_age,lr,wd=1e-05,0.4086871485616494,0.25090185055762637,0.4002607561929596,0.24310643707593466,0.3349580764770508
A=gender,clip,gender,768,1,2,B_age,lr,wd=0.001,0.4086871485616494,0.25090185055762637,0.4002607561929596,0.24310643707593466,0.249006986618042
A=gender,clip,gender,768,1,2,B_age,lr,wd=0.1,0.41292478200635646,0.25887233347418587,0.40352020860495436,0.24938184453337522,0.24915146827697754
A=gender,clip,gender,768,1,2,B_age,mlp,"h=256,seed=0",0.386928530682096,0.3767412345578848,0.3771186440677966,0.336468666941368,1.563283920288086
A=gender,clip,gender,768,1,2,B_age,mlp,"h=256,seed=1",0.4015972618368511,0.3761927939480493,0.3921121251629726,0.34072271785870817,1.5109820365905762
A=gender,clip,gender,768,1,2,B_age,mlp,"h=1024,seed=0",0.388558389699291,0.37839482191785623,0.3790743155149935,0.33480457696522853,2.8347322940826416
A=gender,clip,gender,768,1,2,B_age,mlp,"h=1024,seed=1",0.390514220519925,0.378016888308755,0.3855932203389831,0.3494333660988268,2.835782051086426
A=gender,clip,gender,768,1,2,B_age,rff,gamma x0.5,0.40290114905060714,0.3795832453737781,0.3924380704041721,0.3406399057754864,0.7678637504577637
A=gender,clip,gender,768,1,2,B_age,rff,gamma x2.0,0.420911091190612,0.3886768210778031,0.41264667535853977,0.36101462104751214,0.41900038719177246
A=gender,clip,gender,768,1,2,B_age,tree,"depth=None,it=17",0.4300383016869041,0.4142354343002344,0.4061277705345502,0.35704334248374314,65.50296115875244
A=gender,clip,gender,768,1,2,B_age,tree,"depth=6,it=17",0.4305272593920626,0.41143351033665193,0.41134289439374183,0.36354574748917534,65.6546561717987
A=gender,clip,gender,768,1,2,B_age,knn,k=15,0.9997555211474207,0.999761043484918,0.4866362451108214,0.2753663850606001,1.5283608436584473
A=gender,clip,gender,768,1,2,B_age,knn,k=50,0.9997555211474207,0.999761043484918,0.5052151238591917,0.2758753262476853,1.6188709735870361
