dataset,encoder,method,D,k,transmitted_bytes,seed,note,target,family,cfg,train_acc,train_bal,test_acc,test_bal,sec
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_emotion,mlp,"h=256,seed=1",0.1984353353434927,0.2207990297358879,0.1900260756192959,0.1961891161012872,1.7240204811096191
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_emotion,mlp,"h=1024,seed=0",0.1732540135278298,0.2220784809057154,0.1701434159061277,0.203062948867892,1.4832732677459717
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_emotion,mlp,"h=1024,seed=1",0.2044658137071143,0.2214067387993787,0.1998044328552803,0.201056484424419,1.455739974975586
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_emotion,rff,gamma x0.5,0.1889006600929019,0.2184030087803845,0.1835071707953064,0.1960923747982703,0.346773624420166
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_emotion,rff,gamma x2.0,0.2211718686333632,0.219679863298069,0.2138200782268579,0.2016655363407654,0.3461058139801025
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_emotion,tree,"depth=None,it=13",0.2173416999429549,0.2599544431690879,0.181877444589309,0.1890742514993398,0.233699083328247
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_emotion,tree,"depth=6,it=18",0.2106592779724553,0.2586558793208535,0.1756844850065189,0.1849422029549287,0.276540994644165
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_emotion,knn,k=15,0.9995925352457012,0.99972818769285,0.2786831812255541,0.1536513468481527,0.050999641418457
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_emotion,knn,k=50,0.9995925352457012,0.99972818769285,0.2995436766623207,0.1568888362574447,0.0986490249633789
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_race,lr,wd=1e-05,0.1503544943362399,0.3939437399844963,0.1414602346805736,0.3719447317638651,0.185352087020874
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_race,lr,wd=0.001,0.1502730013853801,0.3939082450070357,0.1414602346805736,0.3719447317638651,0.1649999618530273
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_race,lr,wd=0.1,0.1498655366310814,0.3937307701197323,0.1414602346805736,0.3719447317638651,0.166508674621582
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_race,mlp,"h=256,seed=0",0.3738081655936761,0.4123777953701649,0.3608213820078227,0.389077802019566,1.4506330490112305
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_race,mlp,"h=256,seed=1",0.4625539890799446,0.4097271354507327,0.4452411994784876,0.3836561001689624,1.4510717391967771
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_race,mlp,"h=1024,seed=0",0.5054192812321734,0.4083580930408725,0.4941329856584094,0.4026330464293958,1.4923439025878906
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_race,mlp,"h=1024,seed=1",0.2171787140412354,0.4033733822885404,0.2095827900912646,0.3891223799033612,1.4889755249023438
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_race,rff,gamma x0.5,0.3513161111563849,0.4109654752374099,0.3448500651890482,0.3952713015276587,0.3480308055877685
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_race,rff,gamma x2.0,0.3803276016624562,0.4106183820052397,0.3670143415906128,0.3919285511022607,0.3606975078582763
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_race,tree,"depth=None,it=15",0.3933664738000163,0.4525976389669884,0.3572359843546284,0.3928947263975836,0.1620001792907714
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_race,tree,"depth=6,it=16",0.3995599380653573,0.4529008935576741,0.363102998696219,0.3862915055192162,0.1579976081848144
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_race,knn,k=15,0.9998370140982804,0.9994813098654864,0.6965449804432855,0.3410525179707581,0.0340020656585693
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_race,knn,k=50,0.9998370140982804,0.9994813098654864,0.7187092568448501,0.3430072195999738,0.0820028781890869
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_age,lr,wd=1e-05,0.4096650639719664,0.2505160970368297,0.401238591916558,0.2461084258935263,0.1737544536590576
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_age,lr,wd=0.001,0.4096650639719664,0.2505160970368297,0.401238591916558,0.2461084258935263,0.1649997234344482
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_age,lr,wd=0.1,0.4121098524977589,0.255398699048767,0.4028683181225554,0.2491479395713378,0.1679999828338623
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_age,mlp,"h=256,seed=0",0.4000488957705158,0.3763310350994777,0.386245110821382,0.3394916884839565,1.4633798599243164
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_age,mlp,"h=256,seed=1",0.4014342759351316,0.3754496412397837,0.386245110821382,0.3380159708299345,1.468165397644043
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_age,mlp,"h=1024,seed=0",0.4049384728221009,0.3738898780488705,0.3924380704041721,0.3423807685644918,1.469343185424805
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_age,mlp,"h=1024,seed=1",0.4170809225002037,0.3780042224425888,0.4025423728813559,0.3500429788737647,1.5897808074951172
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_age,rff,gamma x0.5,0.4039605574117839,0.3743264505752976,0.3921121251629726,0.3435199799707488,0.3493621349334717
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_age,rff,gamma x2.0,0.4040420503626436,0.3776921725666398,0.3888526727509778,0.3392557584680876,0.3596024513244629
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_age,tree,"depth=None,it=20",0.4161030070898867,0.4088224505603478,0.3784224250325945,0.325566410584175,0.2480995655059814
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_age,tree,"depth=6,it=22",0.419281232173417,0.4059662058054661,0.386245110821382,0.3277142131632217,0.245246410369873
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_age,knn,k=15,0.999674028196561,0.9992266386187362,0.4820730117340286,0.2762044658607981,0.0410006046295166
rafdb_swap,clip-vit-l14,lda,768,1,4,0,,B_age,knn,k=50,0.999674028196561,0.9992266386187362,0.5019556714471969,0.2765238292053715,0.0889985561370849
rafdb_swap,clip-vit-l14,lda,768,1,4,0,recon,recon_B_emotion,lr,wd=1e-05,0.1952571102599625,0.2284896635832435,0.1897001303780965,0.2049627444175472,0.2015130519866943
rafdb_swap,clip-vit-l14,lda,768,1,4,0,recon,recon_B_emotion,lr,wd=0.001,0.1952571102599625,0.2284896635832435,0.1897001303780965,0.2049627444175472,0.2059996128082275
rafdb_swap,clip-vit-l14,lda,768,1,4,0,recon,recon_B_emotion,lr,wd=0.1,0.1949311384565235,0.2285296831928056,0.188722294654498,0.2036607421351527,0.2435660362243652
rafdb_swap,clip-vit-l14,lda,768,1,4,0,recon,recon_B_emotion,mlp,"h=256,seed=0",0.197049955178877,0.2295811765074404,0.189374185136897,0.2002354904556617,1.7363591194152832
rafdb_swap,clip-vit-l14,lda,768,1,4,0,recon,recon_B_emotion,mlp,"h=256,seed=1",0.197375926982316,0.2293972347518637,0.1890482398956975,0.2023627953724867,2.2083728313446045
rafdb_swap,clip-vit-l14,lda,768,1,4,0,recon,recon_B_emotion,mlp,"h=1024,seed=0",0.1917529133729932,0.2283159212190875,0.1825293350717079,0.2002119417501138,5.827886343002319
