dataset,encoder,method,D,k,transmitted_bytes,seed,note,target,family,cfg,train_acc,train_bal,test_acc,test_bal,sec
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_emotion,lr,wd=0.001,0.11449759595794964,0.17335162747055005,0.11538461538461539,0.17952800113799955,0.16600322723388672
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_emotion,lr,wd=0.1,0.11425311710537038,0.17197249698758027,0.1150586701434159,0.18007919676861933,0.1589975357055664
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_emotion,mlp,"h=256,seed=0",0.17643223861136012,0.20628987225414105,0.1619947848761408,0.1770566295330465,1.4124090671539307
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_emotion,mlp,"h=256,seed=1",0.19696846222801728,0.20613714616813691,0.1835071707953064,0.18805784882784743,1.4067766666412354
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_emotion,mlp,"h=1024,seed=0",0.2198679814196072,0.2051158934758718,0.20404172099087353,0.18295233581227582,1.4305460453033447
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_emotion,mlp,"h=1024,seed=1",0.16420829598239753,0.2115687070404108,0.14797913950456323,0.1760826432986418,1.427919864654541
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_emotion,rff,gamma x0.5,0.15956319778339173,0.19855521514813904,0.15091264667535853,0.18375921905311907,0.35097169876098633
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_emotion,rff,gamma x2.0,0.18710781517398745,0.22592966470801024,0.15971316818774445,0.16038725093533396,0.3526897430419922
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_emotion,tree,"depth=None,it=10",0.23478119142694157,0.3283577942404642,0.15645371577574968,0.17578421431218855,0.24762916564941406
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_emotion,tree,"depth=6,it=14",0.21579333387661967,0.29542498837061226,0.14341590612777053,0.17568056749190922,0.30457139015197754
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_emotion,knn,k=15,1.0,1.0,0.31910039113428945,0.15148819325783644,0.06499981880187988
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_emotion,knn,k=50,1.0,1.0,0.3539765319426336,0.15101722239083323,0.12973833084106445
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_gender,lr,wd=1e-05,0.561854327632607,0.5403876415503104,0.5458347856395956,0.5263304470737084,0.17235779762268066
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_gender,lr,wd=0.001,0.561854327632607,0.5403876415503104,0.5458347856395956,0.5263304470737084,0.14577913284301758
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_gender,lr,wd=0.1,0.5614202621755361,0.5400806736778108,0.5454862321366329,0.526113483379296,0.1468806266784668
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_gender,mlp,"h=256,seed=0",0.5694070665856411,0.556589135323305,0.5454862321366329,0.5339061372554834,1.3753607273101807
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_gender,mlp,"h=256,seed=1",0.5477037937320948,0.554390479857958,0.5298013245033113,0.5368860520515177,1.3768243789672852
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_gender,mlp,"h=1024,seed=0",0.5799114506467575,0.5584075318387323,0.557337051237365,0.5388075892813016,1.4067015647888184
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_gender,mlp,"h=1024,seed=1",0.5872037503255491,0.5518063084065173,0.5601254792610666,0.5296335834099378,1.4106063842773438
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_gender,rff,gamma x0.5,0.5552565326851289,0.5512497696588097,0.5426978041129313,0.5406965078235428,0.32857322692871094
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_gender,rff,gamma x2.0,0.5679312440316,0.557958285817617,0.5350296270477518,0.5267554784568396,0.33699631690979004
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_gender,tree,"depth=None,it=13",0.5949301154614116,0.5838017219345131,0.5291042174973859,0.5185748598879103,0.1594705581665039
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_gender,tree,"depth=6,it=14",0.5918048441705009,0.5779007449435459,0.5329383060299756,0.5194946080321047,0.16499805450439453
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_gender,knn,k=15,1.0,1.0,0.5423492506099686,0.5204936788937323,0.04956316947937012
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_gender,knn,k=50,1.0,1.0,0.5510630881840363,0.5200503612766756,0.10803699493408203
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_age,lr,wd=1e-05,0.2560508516013365,0.2632765475853545,0.242503259452412,0.2403929569235011,0.1579744815826416
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_age,lr,wd=0.001,0.2559693586504767,0.26324592440360595,0.24217731421121252,0.2402726199800595,0.14700078964233398
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_age,lr,wd=0.1,0.25311710537038545,0.26332672235859517,0.23989569752281617,0.24450506154549484,0.14499926567077637
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_age,mlp,"h=256,seed=0",0.2372259799527341,0.3086490474982941,0.2242503259452412,0.2899505053707368,1.37904953956604
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_age,mlp,"h=256,seed=1",0.22638741748838725,0.3031178571349805,0.211864406779661,0.2864281374349248,1.386237621307373
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_age,mlp,"h=1024,seed=0",0.2675413576725613,0.3129164205594252,0.2486962190352021,0.27815811668138707,1.4042298793792725
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_age,mlp,"h=1024,seed=1",0.23021758617879554,0.31014206607846234,0.2180573663624511,0.2962324028898614,1.4030859470367432
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_age,rff,gamma x0.5,0.23893733192078886,0.3059635019369481,0.22653194263363755,0.28661221559549765,0.35039591789245605
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_age,rff,gamma x2.0,0.23298834650802705,0.31973333254870384,0.20795306388526727,0.2754761192565016,0.3537788391113281
rafdb_role_race,clip-vit-l14,lda_shrink,768,2,8,1,A=race,B_age,tree,"depth=None,it=15",0.3230380572080515,0.4292500784231228,0.24152542372881355,0.27791520583407675,0.24406862258911133
